code,Region_Name,Year,EC_XPD__CAP_CR,HOU_ELC_ACSN_ZS,HOU_MLT_MAIN_ZS,ROD_DIST_BDMG_BM_KM,ROD_DIST_FAIR_BM_KM,ROD_DIST_GOOD_BM_KM,ROD_DIST_LDMG_BM_KM,SE_SRSEC_NENR_ZS,SL_EMP_AGR_FRST_FSH,SL_TLF,SP_URB_TOTL_ZS,LND_TOTL_K2,EC_XPD_TOTL_CR,SP_POP_TOTL,REV_TOTL_CR,DAK_INFR_CR,DAK_INFR_ROD_CR,ROD_VILG_ASPH_ZS,ROD_VILG_DIRT_ZS,ROD_VILG_GRAVL_ZS,ROD_VILG_OTHR_ZS
3524,"Lamongan, Kab.",2008,191930727365,99.42,6.19,14,107,122,80,48.36,386293,657976,,1782.05,1.0371153E12,1189087,869777961472,14.666,8.018,64.77,,35.23,
3524,"Lamongan, Kab.",2009,364727447225,99.2,,,,,,38.42,357254,652322,,1782.05,1.1548843E12,1189615,871974259000,13.734,7.495,,,,
3524,"Lamongan, Kab.",2010,106435063468,99.76595,,,,,,59.21,330340,597437,20.75,,1.0467845E12,1179059,1.0640282E12,,,,,,
3524,"Lamongan, Kab.",2011,190276002925,99.86525,2.517535,,,,,46.77,315609,636182,20.74905,,1.2879738E12,1182808,1.321525E12,,,85.65401,0.8438818,13.50211,
3524,"Lamongan, Kab.",2012,271049000000,99.84,,,,,,64.8,294279,619216,,,1.4737491E12,1184581,1.47243E12,,,,,,
3524,"Lamongan, Kab.",2013,240071772482,99.914138794,,,,,,70.734756,287745,644188,,,,1186382,1.6746557E12,,,,,,
3524,"Lamongan, Kab.",2014,,,,,,,,73.31,,,,,,,,,,,,,
3525,"Gresik, Kab.",2000,,98.07,10.59,34,117,151,257,53.63,,,49.82,1137,,1009514,104027692000,,,53.93,0.56,45.22,0.28
3525,"Gresik, Kab.",2001,21023695404,99.85,,,,,,40.01,,,,1191.19,206043434230,1026488,249209458400,,,,,,
3525,"Gresik, Kab.",2002,58573060486,98.5,,34,117,151,257,47.2,,,,1191.25,303076385740,1043747,310396091440,,,,,,
3525,"Gresik, Kab.",2003,88805510061,99.24,11.52,,,,,52.06,,,,1191.25,391295404689,1059822,388497835692,2.1,1.1,52.81,2.25,44.66,0.28
3525,"Gresik, Kab.",2004,58556801124,99.27,,,,,,60.81,,,,1191.25,438442594932,1077976,425841802589,,,,,,
3525,"Gresik, Kab.",2005,47399932776,,13.79,,,,,66.61,,,51.289504049,1191.25,458054770328,1084279,474988244205,,,69.94,0.56,29.49,
3525,"Gresik, Kab.",2006,112776481382,98.67,,,,,,58.92,,,,1191.25,624696025113,1153292,648559074780,7.77,4.58,,,,
3525,"Gresik, Kab.",2007,63917152087,98.72,,,,,,59.62,132500,580863,,1191.25,637103921348,1174063,740348314584,2.973,1.796,,,,
3525,"Gresik, Kab.",2008,110116919785,99.17,12.19,35,113,151,261,58.9,120548,592346,,1191.25,989370560636,1194821,875836553728,5.33,3.451,80.06,0.28,19.66,
3525,"Gresik, Kab.",2009,105650193860,99.17,,,,,,49.25,137461,593150,,1191.25,935718569101,1215603,970035536775,14.502,8.885,,,,
3525,"Gresik, Kab.",2010,84883967003,98.89166,,,,,,51.82,130757,586919,59.8,,1.0842143E12,1177042,1.0923872E12,,,,,,
3525,"Gresik, Kab.",2011,127092938727,99.88686,5.536548,,,,,62.03,106999,612073,59.80381,,1.2662617E12,1196516,1.3291508E12,,,96.34831,0.2808989,3.370786,
3525,"Gresik, Kab.",2012,159429000000,99.8,,,,,,64.3,92196,569739,,,1.45113E12,1211686,1.65114E12,,,,,,
3525,"Gresik, Kab.",2013,417766098409,99.905570984,,,,,,61.298573,91148,619688,,,,1227101,1.8405562E12,,,,,,
3525,"Gresik, Kab.",2014,,,,,,,,69.73,,,,,,,,,,,,,
3526,"Bangkalan, Kab.",2000,,73.75,2.04,134,186,171,94,16.11,,,21.56,1145,,853120,82070707000,,,43.42,12.1,44.13,0.36
3526,"Bangkalan, Kab.",2001,28559908543,83.25,,,,,,14.57,,,,1259.54,191098383380,864279,211642844800,,,,,,
3526,"Bangkalan, Kab.",2002,30293357201,81.05,,134,186,171,122,14.09,,,,1259.54,207093031480,875584,239528339120,,,,,,
3526,"Bangkalan, Kab.",2003,49612698485,81.5,7.42,,,,,14.02,,,,1259.54,302412328271,886077,314470092592,2.7,1.6,56.79,6.79,35.71,0.71
3526,"Bangkalan, Kab.",2004,84522638859,95.62,,,,,,18.62,,,,1259.54,381168166832,891296,330195553163,4.01,2.61,,,,
3526,"Bangkalan, Kab.",2005,59745230870,,9.06,,,,,22.25,,,21.847030655,1001.44,363830447941,896508,365382410413,4.48,2.51,64.06,6.76,29.18,
3526,"Bangkalan, Kab.",2006,106481197923,94.47,,,,,,11.03,,,,1001.44,500510391073,923657,538991540846,8,5.37,,,,
3526,"Bangkalan, Kab.",2007,118794163932,89.75,,,,,,19.82,263552,436230,,1001.44,217727990304,940331,1.0394468E12,8.437,4.649,,,,
3526,"Bangkalan, Kab.",2008,187756561393,95.56,8.27,,29,37,490,23.38,354890,448711,,1001.44,877754966255,956996,689241371712,10.378,6.087,77.22,7.47,15.3,
3526,"Bangkalan, Kab.",2009,156259449087,95.29,,,,,,28.95,257050,473812,,1001.44,715274167274,973681,713154895113,12.402,7.478,,,,
3526,"Bangkalan, Kab.",2010,131910935772,95.1215,,,,,,31.27,258756,432099,23.7,,793791989194,906761,905151170142,,,,,,
3526,"Bangkalan, Kab.",2011,289713354612,98.99333,6.126573,,,,,32.87,235421,433586,23.69655,,1.1090225E12,918813,1.1297858E12,,,81.78571,1.428571,16.42857,0.3571429
3526,"Bangkalan, Kab.",2012,276400000000,99.67,,,,,,26.56,288056,466075,,,1.22009E12,928024,1.17603E12,,,,,,
3526,"Bangkalan, Kab.",2013,295942834080,99.27796936,,,,,,35.828499,305344,474876,,,,937497,1.4057885E12,,,,,,
3526,"Bangkalan, Kab.",2014,,,,,,,,46.29,,,,,,,,,,,,,
3527,"Sampang, Kab.",2000,,69.59,1.11,9,127,281,63,7.15,,,10.23,1152,,801797,53100572000,,,36.56,23.12,38.71,
3527,"Sampang, Kab.",2001,24194456628,80.19,,,,,,5.66,,,,1233.36,144434624200,812575,199299891520,,,,,,
3527,"Sampang, Kab.",2002,39895135994,82.34,,9,127,281,63,6.52,,,,1233.3,188524231050,823498,211225410550,,,,,,
3527,"Sampang, Kab.",2003,58072209244,78.99,2.22,,,,,9.97,,,,1233.3,243783553810,833640,264148805776,2.2,1.2,26.34,19.89,51.61,
3527,"Sampang, Kab.",2004,59894337102,81.81,,,,,,11.67,,,,1233.3,295895263015,837958,285746993244,3.71,2.41,,,,
3527,"Sampang, Kab.",2005,68357888896,,3.06,,,,,12.41,,,9.4429316914,1233.08,265410843458,842858,310251150463,3.33,1.68,37.1,11.29,50.54,
3527,"Sampang, Kab.",2006,109364210394,89.06,,,,,,13.15,,,,1233.08,383360206747,868370,437880984654,7.74,5,,,,
3527,"Sampang, Kab.",2007,157475237126,90.39,,,,,,16.13,337733,454440,,1233.08,478640637539,885379,509589340786,9.255,5.289,,,,
3527,"Sampang, Kab.",2008,202002365563,96.75,3.17,201,4,242,41,14.02,358977,463470,,1233.08,746665890524,902429,599135538304,11.243,6.803,51.08,5.91,41.4,
3527,"Sampang, Kab.",2009,428824304399,98.76,,,,,,23.82,340034,477460,,1233.08,951260322791,919548,725242897309,12.927,6.859,,,,
3527,"Sampang, Kab.",2010,211812573330,98.26219,,,,,,21.9,312390,444124,12.92,,814952403945,877772,805379342036,,,,,,
3527,"Sampang, Kab.",2011,184835086870,98.7702,0.1989773,,,,,22.82,246871,420504,12.91786,,870885401897,892301,897275707114,,,64.67391,0.5434783,34.78261,
3527,"Sampang, Kab.",2012,225078000000,99.91,,,,,,22.79,311566,489268,,,991977000000,903613,973843000000,,,,,,
3527,"Sampang, Kab.",2013,255372920126,99.384536743,,,,,,30.73015,280586,469711,,,,913499,1.1029529E12,,,,,,
3527,"Sampang, Kab.",2014,,,,,,,,38.71,,,,,,,,,,,,,
3528,"Pamekasan, Kab.",2000,,93.14,3.85,58,138,180,176,18.09,,,18.42,733,,712929,84867034000,,,30.16,12.7,57.14,
3528,"Pamekasan, Kab.",2001,41361394540,95.09,,,,,,25.05,,,,792.3,210395032750,722148,224886467140,,,,,,
3528,"Pamekasan, Kab.",2002,32526840747,97.01,,58,138,180,176,28.03,,,,792.24,218465141520,731487,240462936770,,,,,,
3528,"Pamekasan, Kab.",2003,46847430357,99.08,4.77,,,,,26.63,,,,792.24,288173088626,740154,287069966420,2.4,1.3,37.04,8.47,54.5,
3528,"Pamekasan, Kab.",2004,49211289867,97.11,,,,,,12.61,,,,792.24,305677916949,746545,305924437091,3.8,2.4,,,,
3528,"Pamekasan, Kab.",2005,42963779886,,5.34,,,,,19.19,,,17.872629366,792.24,299652959075,750910,332229675560,3.97,2.37,56.61,8.47,34.92,
3528,"Pamekasan, Kab.",2006,104288630336,99.87,,,,,,29.46,,,,792.24,447095732955,802172,488104380348,7.49,4.89,,,,
3528,"Pamekasan, Kab.",2007,120845188910,97.3,,,,,,41.91,285775,433768,,792.24,554852388009,818604,569709054733,10.271,6.202,,,,
3528,"Pamekasan, Kab.",2008,134092847414,99.49,4.66,,18,66,451,44.81,252577,456893,,792.24,766184890009,835101,617163785280,12.558,7.878,68.25,5.82,25.93,
3528,"Pamekasan, Kab.",2009,251157849768,99.11,,,,,,49.73,297303,469266,,792.24,811085553161,851690,663824771664,11.56,7.165,,,,
3528,"Pamekasan, Kab.",2010,101443788544,99.85122,,,,,,47.36,279804,438054,23.31,,756346678104,795918,792122672139,,,,,,
3528,"Pamekasan, Kab.",2011,161158657396,99.55527,2.769367,,,,,43.75,292916,399523,23.31355,,925917999267,808114,991275933099,,,81.48148,1.058201,17.46032,
3528,"Pamekasan, Kab.",2012,199461000000,99.92,,,,,,51.53,349527,470304,,,1.10032E12,817690,1.05581E12,,,,,,
3528,"Pamekasan, Kab.",2013,146091858518,100,,,,,,49.180458,357512,480280,,,,827407,1.219849E12,,,,,,
3528,"Pamekasan, Kab.",2014,,,,,,,,53.09,,,,,,,,,,,,,
3529,"Sumenep, Kab.",2000,,75.15,2.24,18,262,380,182,24.08,,,13.55,1858,,1008845,63981309000,,,52.11,7.53,35.84,0.6
3529,"Sumenep, Kab.",2001,82557393410,69.71,,,,,,12.4,,,,1998.54,393230137730,1016812,449969749560,,,,,,
3529,"Sumenep, Kab.",2002,174650236890,72.8,,18,262,380,182,19.42,,,,1998.54,566245547220,1024843,483182750410,,,,,,
3529,"Sumenep, Kab.",2003,138377058237,77.94,3.25,,,,,17.61,,,,1998.54,475280547716,1032260,472501982725,,,61.75,6.02,28.92,
3529,"Sumenep, Kab.",2004,,84.46,,,,,,22.35,,,,1998.54,,1038706,,,,,,,
3529,"Sumenep, Kab.",2005,75357558854,,3.85,,,,,25.52,,,13.930618119,1998.54,455473695885,1044780,515120611510,,,62.24,13.6,21.75,0.3
3529,"Sumenep, Kab.",2006,62240241341,87.51,,,,,,31.84,,,,1998.54,538826109696,1016418,608391640129,2.6,1.77,,,,
3529,"Sumenep, Kab.",2007,129099859123,80.54,,,,,,29.22,437674,627933,,1998.54,664511568933,1016471,688657340780,3.228,1.991,,,,
3529,"Sumenep, Kab.",2008,164065106417,90.87,3.72,38,401,125,166,26.97,354903,613645,,1998.54,965553341093,1016907,748066103296,3.228,1.991,63.25,12.05,20.78,
3529,"Sumenep, Kab.",2009,255799072371,93.14,,,,,,44.24,385974,610266,,1998.54,1.016596E12,1017147,767278706149,2.711,,,,,
3529,"Sumenep, Kab.",2010,93227959695,92.96561,,,,,,43.52,398633,599675,16.27,,948049327983,1042312,953403305810,,,,,,
3529,"Sumenep, Kab.",2011,132179249804,95.12402,1.29272,,,,,42.71,425651,571371,16.26846,,1.1081443E12,1050678,1.1477576E12,,,85.71429,6.68693,7.294833,0.3039514
3529,"Sumenep, Kab.",2012,194361000000,96.97,,,,,,49.88,496592,634659,,,1.27678E12,1056415,1.3389E12,,,,,,
3529,"Sumenep, Kab.",2013,221374320441,99.361564636,,,,,,51.90237,481232,629431,,,,1061211,1.4969424E12,,,,,,
3529,"Sumenep, Kab.",2014,,,,,,,,55.5,,,,,,,,,,,,,
3571,"Kediri, Kota",2000,,98.84,13.67,,,,,61.17,,,100,63,,251522,33217349000,,,84.78,15.22,,
3571,"Kediri, Kota",2001,13079313295,99.01,,,,,,60.89,,,,63.4,128084608190,251697,160379236520,,,,,,
3571,"Kediri, Kota",2002,32138584402,99.67,,,,,,63.95,,,,63.4,188704315210,251872,182823380740,,,,,,
3571,"Kediri, Kota",2003,32940472623,98.9,20.31,,,,,70.09,,,,63.4,182110563021,252033,194174345848,1.4,1.4,93.48,6.52,,
3571,"Kediri, Kota",2004,19257189648,99.38,,,,,,66.44,,,,63.4,185084604600,252673,218202540177,1.44,1.44,,,,
3571,"Kediri, Kota",2005,29482720093,,24.69,,,,,56.14,,,100,63.4,241139385735,254150,234553043329,1.59,1.59,100,,,
3571,"Kediri, Kota",2006,67704871372,99.84,,,,,,74.55,,,,63.4,366719552292,265721,480811900718,5.19,3.49,,,,
3571,"Kediri, Kota",2007,99915177625,98.44,,,,,,64.34,8673,133460,,63.4,166426711091,268081,511629319262,6.279,3.572,,,,
3571,"Kediri, Kota",2008,124158953280,99.21,26.27,,,62,49,61.67,,140055,,63.4,618494455805,270374,579991567744,6.279,3.572,100,,,
3571,"Kediri, Kota",2009,197282177074,99.69,,,,,,64.75,9084,134851,,63.4,707190443734,272610,659513631638,8.073,4.485,,,,
3571,"Kediri, Kota",2010,158431307643,99.68203,,,,,,70,8147,134359,100,,715041743480,268507,716622351301,,,,,,
3571,"Kediri, Kota",2011,105611921274,100,16.72631,,,,,66.9,3416,139797,100,,721685076250,271511,735691884586,,,100,,,
3571,"Kediri, Kota",2012,189846000000,100,,,,,,63.75,3631,141086,,,843608000000,273695,872280000000,,,,,,
3571,"Kediri, Kota",2013,124498555620,100,,,,,,63.141426,1305,136546,,,,276619,979946713954,,,,,,
3571,"Kediri, Kota",2014,,,,,,,,69.64,,,,,,,,,,,,,
3572,"Blitar, Kota",2000,,98.19,19.63,,,,,69.78,,,100,32,,122339,31992580000,,,100,,,
3572,"Blitar, Kota",2001,7776570282,97.86,,,,,,62.09,,,,32.57,85295476377,122683,99700678455,,,,,,
3572,"Blitar, Kota",2002,18426783166,98.85,,,,,,58.78,,,,32.58,109004254420,123027,129877363580,,,,,,
3572,"Blitar, Kota",2003,53780432702,98.58,25.1,,,,,74.86,,,,32.58,162663851025,123344,163399781395,1.7,1.7,100,,,
3572,"Blitar, Kota",2004,50831226432,99.38,,,,,,68.99,,,,32.58,174803910781,123808,173148085581,1.79,1.79,,,,
3572,"Blitar, Kota",2005,31085648281,,29.08,,,,,55.93,,,100,32.57,179542485800,124532,182556020501,1.85,1.85,95,,5,
3572,"Blitar, Kota",2006,62817330062,99.69,,,,,,72.58,,,,32.57,242664495120,129932,241282010042,11.02,6.02,,,,
3572,"Blitar, Kota",2007,84469836876,98.75,,,,,,63.71,5788,67767,,32.57,299000796697,131121,287858082153,7.87,4.891,,,,
3572,"Blitar, Kota",2008,104997742005,99.21,27,,55,32,13,60.24,6638,67169,,32.57,344302087782,132278,349038668576,9.745,6.26,100,,,
3572,"Blitar, Kota",2009,180943401849,99.69,,,,,,64.48,6245,69287,,32.57,459008426698,133408,413607236384,10.921,6.208,,,,
3572,"Blitar, Kota",2010,91736072131,99.84102,,,,,,69.75,4843,65669,100,,417915452457,131968,430870371732,,,,,,
3572,"Blitar, Kota",2011,164987191353,99.53745,19.16356,,,,,80.33,8342,67421,100,,533328191460,133492,525195227161,,,100,,,
3572,"Blitar, Kota",2012,90963622933,100,,,,,,64.89,6802,66138,,,518217000000,134723,542714000000,,,,,,
3572,"Blitar, Kota",2013,107175438263,98.252563477,,,,,,59.209534,5916,68609,,,,135702,612551692286,,,,,,
3572,"Blitar, Kota",2014,,,,,,,,67.74,,,,,,,,,,,,,
3573,"Malang, Kota",2000,,99.78,39.82,,,,,60.87,,,98.06,119,,750478,92408456000,,,98.25,,1.75,
3573,"Malang, Kota",2001,17096301704,99.09,,,,,,61.63,,,,110.06,227526603460,756294,240999337100,,,,,,
3573,"Malang, Kota",2002,37829393939,99.51,,,,,,61.3,,,,110.06,258934542290,762155,272582966220,,,,,,
3573,"Malang, Kota",2003,37949497614,99.73,41.7,,,,,67.5,,,,110.06,330152763997,767567,335700867496,3.4,3.4,100,,,
3573,"Malang, Kota",2004,43318117050,99.32,,,,,,56.44,,,,110.06,362175130464,775909,352644069247,1.25,1.25,,,,
3573,"Malang, Kota",2005,69529735685,,51.04,,,,,59.21,,,97.826042948,118.57,419031423500,780446,411346670317,2.63,1.49,98.25,,,
3573,"Malang, Kota",2006,89647772560,99.32,,,,,,60.99,,,,118.57,511284964424,807543,547006530265,8.36,6.89,,,,
3573,"Malang, Kota",2007,149646823132,99.44,,,,,,61.95,15119,401545,,118.57,611961436465,812209,644654782180,6.625,3.935,,,,
3573,"Malang, Kota",2008,152465367102,99.59,54.02,,,92,69,50.37,21229,407255,,145.28,747039151422,816637,724328416000,8.104,5.025,100,,,
3573,"Malang, Kota",2009,422069042973,99.86,,,,,,61.84,12733,417951,,145.28,1.0739776E12,820857,830030038050,2.639,,,,,
3573,"Malang, Kota",2010,195134340829,99.72184,,,,,,58.28,7675,392500,100,,967967645320,820243,988288099525,,,,,,
3573,"Malang, Kota",2011,160159269793,100,37.9064,,,,,62.44,4791,427177,100,,1.0482311E12,828491,1.1026558E12,,,100,,,
3573,"Malang, Kota",2012,268292000000,100,,,,,,60.86,4832,418965,,,1.252312E12,834527,1.35637E12,,,,,,
3573,"Malang, Kota",2013,353264833758,100,,,,,,58.488571,5156,435058,,,,840803,1.5248466E12,,,,,,
3573,"Malang, Kota",2014,,,,,,,,64.17,,,,,,,,,,,,,
3574,"Probolinggo, Kota",2000,,99.24,12.93,,,,,45.7,,,81.8,57,,194707,33827807000,,,96.55,,3.45,
3574,"Probolinggo, Kota",2001,18865533650,98.61,,,,,,39.66,,,,56.66,100316235140,196591,110555837950,,,,,,
3574,"Probolinggo, Kota",2002,23155575517,98.39,,,,,,52.88,,,,56.67,129390064270,198493,132486514070,,,,,,
3574,"Probolinggo, Kota",2003,29065452934,99.25,15.61,,,,,49.97,,,,56.67,161886335713,200252,159059586747,1.6,1.6,100,,,
3574,"Probolinggo, Kota",2004,23071578048,98.89,,,,,,55.73,,,,56.67,179676246518,201737,173681781820,1.72,1.72,,,,
3574,"Probolinggo, Kota",2005,28801710169,,26.54,,,,,53.72,,,79.914938762,56.67,190272898080,202917,193973883023,1.62,1.62,100,,,
3574,"Probolinggo, Kota",2006,39429433696,99.83,,,,,,51.02,,,,56.67,276351116981,218995,303288918311,7.52,5.11,,,,
3574,"Probolinggo, Kota",2007,117355461223,98.33,,,,,,52.82,15911,103856,,56.67,376527868974,222822,378860185193,7.962,4.893,,,,
3574,"Probolinggo, Kota",2008,102542843210,99.69,23.68,,,146,27,52.49,11279,107662,,56.67,507706783070,226643,410057660416,9.676,6.189,100,,,
3574,"Probolinggo, Kota",2009,,99.6,,,,,,60.9,15209,110116,,56.67,,230464,422654781752,12.481,7.409,,,,
3574,"Probolinggo, Kota",2010,105488555563,99.22968,,,,,,59.66,7410,79425,90.74,,499429844388,217062,517244300240,,,,,,
3574,"Probolinggo, Kota",2011,107039867359,99.24726,13.27802,,,,,59.96,7805,99743,90.73843,,578773995563,220102,565210944816,,,100,,,
3574,"Probolinggo, Kota",2012,84706525879,99.77,,,,,,62.83,6780,111565,,,611171000000,222292,614208000000,,,,,,
3574,"Probolinggo, Kota",2013,68161679883,100,,,,,,60.614792,5623,106309,,,,223881,682356282136,,,,,,
3574,"Probolinggo, Kota",2014,,,,,,,,62.72,,,,,,,,,,,,,
3575,"Pasuruan, Kota",2000,,99.62,18.75,,,,,44.02,,,96.55,35,,170845,33367790000,,,100,,,
3575,"Pasuruan, Kota",2001,27290912864,99.81,,,,,,47.09,,,,35.29,113380269810,172840,142922604080,,,,,,
3575,"Pasuruan, Kota",2002,33601784635,100,,,,,,47.72,,,,35.28,133220656560,174859,161033487320,,,,,,
3575,"Pasuruan, Kota",2003,55837468079,99.84,28.15,,,,,46.93,,,,35.28,177980486481,176730,173316836433,1.2,1.2,100,,,
3575,"Pasuruan, Kota",2004,36033237836,99.69,,,,,,53.86,,,,35.28,167196022261,178532,173659976294,1.36,1.36,,,,
3575,"Pasuruan, Kota",2005,31086727683,,36.45,,,,,45.11,,,97.302145662,35.29,175765392593,179576,184264660616,1.69,1.69,100,,,
3575,"Pasuruan, Kota",2006,34954491841,99.69,,,,,,65.53,,,,35.29,211195266798,173872,261779141781,7.95,7.48,,,,
3575,"Pasuruan, Kota",2007,,100,,,,,,55.5,3416,83381,,35.29,,173940,305303278825,6.792,4.936,,,,
3575,"Pasuruan, Kota",2008,67243554401,99.53,31.49,,27,43,1,50.79,2380,85756,,35.29,376046566365,174073,349022948096,8.262,6.28,100,,,
3575,"Pasuruan, Kota",2009,163199108846,99.84,,,,,,59.77,4879,90988,,35.29,469456953487,174173,365406430729,10.482,5.976,,,,
3575,"Pasuruan, Kota",2010,72568325887,99.83498,,,,,,57.28,2286,82361,100,,416558137001,186262,373727287440,,,,,,
3575,"Pasuruan, Kota",2011,79827843341,99.62749,15.73596,,,,,54.09,4982,93882,100,,454069498737,188414,464571639714,,,100,,,
3575,"Pasuruan, Kota",2012,69831654953,100,,,,,,72.99,4758,95356,,,487918000000,190191,502411000000,,,,,,
3575,"Pasuruan, Kota",2013,78111929389,100,,,,,,60.72604,4559,98160,,,,192285,576598456068,,,,,,
3575,"Pasuruan, Kota",2014,,,,,,,,65.39,,,,,,,,,,,,,
3576,"Mojokerto, Kota",2000,,99.84,17.43,,,,,61.64,,,100,16,,109122,29725344000,,,100,,,
3576,"Mojokerto, Kota",2001,21752303808,99.51,,,,,,72.11,,,,16.46,111768699090,110100,121211525710,,,,,,
3576,"Mojokerto, Kota",2002,27806006207,99.67,,,,,,60.13,,,,16.47,122380361650,111087,127789791820,,,,,,
3576,"Mojokerto, Kota",2003,27899312523,99.84,25.8,,,,,60.36,,,,16.47,138232501582,111999,149138511979,1.5,1.5,100,,,
3576,"Mojokerto, Kota",2004,25130476359,100,,,,,,68.66,,,,16.47,158093737655,112966,166463659322,3.81,3.81,,,,
3576,"Mojokerto, Kota",2005,,,34.94,,,,,62.61,,,100,16.47,,113627,,5.63,3.63,100,,,
3576,"Mojokerto, Kota",2006,35658915186,99.84,,,,,,66.67,,,,16.47,261729214363,112959,280771140160,8.68,3.27,,,,
3576,"Mojokerto, Kota",2007,45245894570,100,,,,,,71.97,1487,58167,,16.47,262931419115,113075,312177418057,5.274,3.6,,,,
3576,"Mojokerto, Kota",2008,61518469855,99.67,39.85,,72,42,,62.84,,61051,,16.47,390820816071,113201,333374591872,6.335,4.596,100,,,
3576,"Mojokerto, Kota",2009,195325136022,99.69,,,,,,68.63,1382,61666,,16.47,499078499044,113327,358964796658,7.017,4.54,,,,
3576,"Mojokerto, Kota",2010,88017059240,99.67846,,,,,,65.79,590,61459,100,,403716058238,120196,389754281680,,,,,,
3576,"Mojokerto, Kota",2011,50302095109,99.75371,18.93093,,,,,71.55,2709,63063,100,,409664911212,121517,444049096215,,,100,,,
